dataset,rel_rs,rs,fold,N1,N2,F1,F2
isolet,10,32,1,0.47886949016005476,0.25625,0.6405049911156268,0.69328202661536
isolet,10,32,2,0.47968717173913683,0.2604166666666667,0.646627975107079,0.7034305867265149
isolet,10,32,3,0.480432645750857,0.27541666666666664,0.645960770242072,0.7066367425456878
isolet,10,32,4,0.48036953763432305,0.2654166666666667,0.6509583129886808,0.6954151971785829
isolet,11,38,0,0.4786776594238545,0.26125,0.6342671611112528,0.7032227032227032
isolet,11,38,1,0.4801944997348639,0.27125,0.65491546580481,0.7088343755010421
isolet,11,38,2,0.47969427617443966,0.26625,0.6388818573828036,0.6949342738057069
isolet,11,38,3,0.47959445914085097,0.25708333333333333,0.6449936774632916,0.698941968579673
isolet,11,38,4,0.48007305279229334,0.27416666666666667,0.6429590747236084,0.6942930426418724
isolet,12,39,0,0.47940591193846227,0.265,0.6400205075423222,0.6945646945646946
isolet,12,39,1,0.48071405168054854,0.2708333333333333,0.6491828024861883,0.7054673721340388
isolet,12,39,2,0.4785425108345732,0.24541666666666667,0.647427561839398,0.7027893555626803
isolet,12,39,3,0.4795857681953625,0.25875,0.6421161334397132,0.6995831997435076
isolet,12,39,4,0.48016540054728024,0.27958333333333335,0.6442912070920661,0.7024687399807631
isolet,13,44,0,0.4798747134200629,0.26625,0.6461009603963402,0.6976110309443643
isolet,13,44,1,0.47946762969175755,0.25958333333333333,0.6465857418230897,0.708032708032708
isolet,13,44,2,0.47992683910282985,0.2725,0.6475925912465709,0.7026290477717217
isolet,13,44,3,0.4796111070389904,0.26625,0.6479923690021816,0.7011862776530939
isolet,13,44,4,0.47989065309418,0.2708333333333333,0.6438043581229449,0.6987816607887143
isolet,14,49,0,0.4806610256133936,0.27166666666666667,0.6507163741955209,0.7085137085137085
isolet,14,49,1,0.47817325722119636,0.2520833333333333,0.6402829703135746,0.6911976911976911
isolet,14,49,2,0.4788389720522006,0.25958333333333333,0.63951668614662,0.6853158063481886
isolet,14,49,3,0.4808883133332735,0.28041666666666665,0.6461971522890637,0.70519397242706
isolet,14,49,4,0.4801643619899277,0.26625,0.6461177622011913,0.6995831997435076
isolet,15,54,0,0.4794674979588312,0.26625,0.6511902938526515,0.697931697931698
isolet,15,54,1,0.4803539206236718,0.26916666666666667,0.642788243667824,0.7032227032227032
isolet,15,54,2,0.4793797563566844,0.2604166666666667,0.64755724436331,0.6997435075344661
isolet,15,54,3,0.4791860136500434,0.2579166666666667,0.6470844031268661,0.7024687399807631
isolet,15,54,4,0.4798780864169303,0.26375,0.6379734934738003,0.6970182750881693
isolet,16,58,0,0.47963897313202875,0.26625,0.6445105970350425,0.6963283629950296
isolet,16,58,1,0.4797293606918567,0.2775,0.6474821802684938,0.7024210357543691
isolet,16,58,2,0.4799616449772169,0.26166666666666666,0.6437377103042093,0.6971785828791279
isolet,16,58,3,0.4796651642366865,0.25916666666666666,0.6460909206753372,0.7039115100993908
isolet,16,58,4,0.4793554177153764,0.26125,0.6483916488605488,0.7048733568451426
isolet,17,59,0,0.47940383031428574,0.25625,0.6453627298494041,0.7057880391213724
isolet,17,59,1,0.47968500760443206,0.26708333333333334,0.6464513418610214,0.7046657046657047
isolet,17,59,2,0.47947606154820827,0.26208333333333333,0.6479320889379694,0.7026290477717217
isolet,17,59,3,0.47993334264210374,0.27541666666666664,0.6445778964106884,0.6995831997435076
isolet,17,59,4,0.4805583230037899,0.2704166666666667,0.6480011302242987,0.6639948701506894
isolet,18,61,0,0.47970693551756277,0.2679166666666667,0.6468877470679468,0.7067500400833734
isolet,18,61,1,0.47864303860798607,0.24625,0.6466375285880892,0.6947250280583613
isolet,18,61,2,0.479286598089923,0.25958333333333333,0.6543115603477146,0.7064764347547291
isolet,18,61,3,0.4811123940677479,0.28375,0.6311203946835591,0.7019878166078871
isolet,18,61,4,0.4797397237662057,0.2654166666666667,0.6437439651675503,0.6950945815966656
isolet,19,65,0,0.4796024971188439,0.2658333333333333,0.6364278484922444,0.70338303671637
isolet,19,65,1,0.4800928364149849,0.2675,0.6545776930655628,0.70338303671637
isolet,19,65,2,0.479708589769256,0.26375,0.6443513397476459,0.6968579672972106
isolet,19,65,3,0.47954030386862556,0.26125,0.6361238850801355,0.6962167361333761
isolet,19,65,4,0.4796433218272058,0.2633333333333333,0.6577634980251236,0.7055145880089773
isolet,20,69,0,0.47816354841414577,0.2520833333333333,0.6540931273250454,0.6942440275773609
isolet,20,69,1,0.48040280511223604,0.27416666666666667,0.6422390606462148,0.7021003687670354
isolet,20,69,2,0.48039245995457974,0.27541666666666664,0.6422482555764301,0.7061558191728118
isolet,20,69,3,0.47998718045879535,0.2629166666666667,0.6452143799252269,0.6912471946136582
isolet,20,69,4,0.47948506767407423,0.2658333333333333,0.6442069478794862,0.7050336646361013
isolet,21,70,0,0.4799801713310985,0.26458333333333334,0.6442513734347802,0.708032708032708
isolet,21,70,1,0.4807568059037378,0.2783333333333333,0.6406394419341355,0.7009780343113676
isolet,21,70,2,0.47950277085149917,0.26208333333333333,0.6558111325522785,0.7066367425456878
isolet,21,70,3,0.47943253790986706,0.2575,0.6472130990004554,0.6630330234049375
isolet,21,70,4,0.47868379676516587,0.26166666666666666,0.6425427831237982,0.698941968579673
isolet,22,71,0,0.4801111240756188,0.2654166666666667,0.645183447127733,0.7041847041847041
isolet,22,71,1,0.4794520612586095,0.26125,0.6358351001153947,0.6644219977553311
isolet,22,71,2,0.47962665882112254,0.2658333333333333,0.6552330367619483,0.6971785828791279
isolet,22,71,3,0.4801121777229061,0.2708333333333333,0.6420643575505505,0.7088810516191086
isolet,22,71,4,0.47866558532266495,0.2554166666666667,0.646256290277831,0.7013465854440526
isolet,23,74,0,0.48002010686012986,0.26666666666666666,0.6503585285497618,0.701619368286035
isolet,23,74,1,0.4805387777368224,0.27125,0.6502035535404332,0.7078723745390412
isolet,23,74,2,0.48025633018973857,0.27125,0.6410895709396466,0.6965373517152934
isolet,23,74,3,0.4786342654955316,0.25875,0.6420223933342836,0.7008656620711766
isolet,23,74,4,0.4787768156784915,0.24833333333333332,0.6463508681324317,0.6952548893876243
isolet,24,76,0,0.4792005429776589,0.27,0.6442196015306948,0.6944043610710278
isolet,24,76,1,0.47917351032615935,0.2575,0.6407042630086961,0.7004970338303672
isolet,24,76,2,0.4805398974539356,0.27375,0.6483469800213741,0.6971785828791279
isolet,24,76,3,0.47969857671493654,0.26208333333333333,0.65410951454003,0.7074382815004809
isolet,24,76,4,0.47974534810450015,0.26625,0.64492409659901,0.7024687399807631
isolet,25,82,0,0.47895393452718105,0.25333333333333335,0.6488467607463231,0.7102773769440436
isolet,25,82,1,0.479253215073754,0.26708333333333334,0.6428062118734381,0.6992143658810326
isolet,25,82,2,0.4797497372715943,0.25583333333333336,0.63295923487909,0.7010259698621353
isolet,25,82,3,0.48006337109365105,0.275,0.645325271750438,0.6970182750881693
isolet,25,82,4,0.4804545687407437,0.26666666666666666,0.6474763671088014,0.6952548893876243
isolet,26,83,0,0.4799915638001321,0.2675,0.6558279947680608,0.7011383678050345
isolet,26,83,1,0.4798284674476821,0.26208333333333333,0.6413648904987459,0.6531986531986532
isolet,26,83,2,0.4796797163775069,0.2629166666666667,0.6364276268950249,0.7053542802180186
isolet,26,83,3,0.4799083226568202,0.26375,0.653470144842027,0.7079192048733568
isolet,26,83,4,0.4791224682686041,0.25458333333333333,0.6442986454213511,0.6971785828791279
isolet,27,86,0,0.48007548083946716,0.2683333333333333,0.6473408152394502,0.7012987012987013
isolet,27,86,1,0.4810649098950523,0.285,0.638680384975474,0.6988936988936989
isolet,27,86,2,0.47939767630960417,0.2579166666666667,0.6486300368361914,0.7043924334722668
isolet,27,86,3,0.478232636136189,0.25083333333333335,0.6440347523151481,0.7048733568451426
isolet,27,86,4,0.47979775226602817,0.25666666666666665,0.6495819085248099,0.6950945815966656
isolet,28,88,0,0.48027958978649243,0.27875,0.6440956999977477,0.7032227032227032
isolet,28,88,1,0.47889146598722093,0.2525,0.6469322077283051,0.7038640371973706
isolet,28,88,2,0.48032022448805606,0.27708333333333335,0.6543906603397665,0.7108047451106124
isolet,28,88,3,0.4796812122842476,0.26208333333333333,0.6341107277505688,0.6888425777492786
isolet,28,88,4,0.47944347683343946,0.2658333333333333,0.6449253720273677,0.6925296569413274
isolet,29,97,0,0.4797408362495754,0.27125,0.6428796124383138,0.7008177008177008
isolet,29,97,1,0.4797444324494589,0.26708333333333334,0.6420558951364896,0.7054673721340388
isolet,29,97,2,0.48057639940938307,0.26875,0.6391341548233943,0.6939724270599551
isolet,29,97,3,0.47895878283954446,0.25583333333333336,0.6489640799446996,0.6974991984610452
isolet,29,97,4,0.47920000020763726,0.2629166666666667,0.6573494868346095,0.7023084321898044
