dataset,rel_rs,rs,fold,N1,N2,F1,F2
spectrometer,11,38,1,0.41351781413916966,0.34444444444444444,0.5637291999385651,0.6070588235294118
spectrometer,11,38,2,0.42539671116519373,0.3333333333333333,0.5036305835611273,0.6094117647058823
spectrometer,11,38,3,0.4449604763152495,0.35,0.5583534636269767,0.44
spectrometer,11,38,4,0.41142047015392386,0.31666666666666665,0.5322650111283789,0.6282352941176471
spectrometer,12,39,0,0.44213178288508476,0.35,0.5905969609233721,0.6179245283018868
spectrometer,12,39,1,0.42632775687233276,0.4166666666666667,0.49384554806658626,0.6164705882352941
spectrometer,12,39,2,0.4032870878653537,0.29444444444444445,0.5083705214091502,0.6188235294117647
spectrometer,12,39,3,0.44094362137032295,0.35,0.5436392474591785,0.44941176470588234
spectrometer,12,39,4,0.41736891285921845,0.3111111111111111,0.5804363173547855,0.6141176470588235
spectrometer,13,44,0,0.43353240904189766,0.37222222222222223,0.5426321354369504,0.419811320754717
spectrometer,13,44,1,0.41707305466848554,0.31666666666666665,0.5214418041195523,0.6164705882352941
spectrometer,13,44,2,0.4056057034320442,0.2833333333333333,0.4916674547043096,0.6423529411764706
spectrometer,13,44,3,0.4566218247688887,0.40555555555555556,0.5597014836804499,0.6164705882352941
spectrometer,13,44,4,0.4194616445483548,0.3111111111111111,0.5952798435514989,0.6211764705882353
spectrometer,14,49,0,0.4166830821005751,0.32222222222222224,0.5728036188531404,0.6297169811320755
spectrometer,14,49,1,0.4050402864921084,0.3277777777777778,0.5168403331940937,0.6211764705882353
spectrometer,14,49,2,0.4387975646344333,0.38333333333333336,0.510717192679216,0.42823529411764705
spectrometer,14,49,3,0.4240949594663286,0.29444444444444445,0.5415322589404701,0.611764705882353
spectrometer,14,49,4,0.44494805053290365,0.3611111111111111,0.5653654094304309,0.6094117647058823
spectrometer,15,54,0,0.39825520689454824,0.2722222222222222,0.5489461185388109,0.42452830188679247
spectrometer,15,54,1,0.45056074219226455,0.37777777777777777,0.5724287278561917,0.6305882352941177
spectrometer,15,54,2,0.4277011633976554,0.36666666666666664,0.5100743281425358,0.6188235294117647
spectrometer,15,54,3,0.42793480128021416,0.35555555555555557,0.5426986287044533,0.6094117647058823
spectrometer,15,54,4,0.42342536406428477,0.35555555555555557,0.5444169016043297,0.6211764705882353
spectrometer,16,58,0,0.4079594227484119,0.32222222222222224,0.496137948250044,0.4363207547169811
spectrometer,16,58,1,0.4180071175229642,0.3611111111111111,0.530680545542132,0.6188235294117647
spectrometer,16,58,2,0.4413653891405176,0.37222222222222223,0.559302309166012,0.6164705882352941
spectrometer,16,58,3,0.4296013437315183,0.32222222222222224,0.5842565246938765,0.6258823529411764
spectrometer,16,58,4,0.4362495150556916,0.3388888888888889,0.5413345789975067,0.6141176470588235
spectrometer,17,59,0,0.4207566751198828,0.3333333333333333,0.5227803615154072,0.6179245283018868
spectrometer,17,59,1,0.43211571815983446,0.3611111111111111,0.5199493663585681,0.6211764705882353
spectrometer,17,59,2,0.4339076135256173,0.3388888888888889,0.6019165002504406,0.6282352941176471
spectrometer,17,59,3,0.42619631751207027,0.35555555555555557,0.5630087554636118,0.6282352941176471
spectrometer,17,59,4,0.41465053779421407,0.3277777777777778,0.510607199490001,0.4211764705882353
spectrometer,18,61,0,0.4175548681688735,0.35,0.544940530802874,0.6226415094339622
spectrometer,18,61,1,0.42103657474918754,0.3277777777777778,0.5038426581881696,0.6047058823529412
spectrometer,18,61,2,0.4451427415938125,0.4111111111111111,0.5646989277517771,0.6282352941176471
spectrometer,18,61,3,0.43183899737446285,0.3277777777777778,0.5595299456382246,0.6258823529411764
spectrometer,18,61,4,0.41520849767892004,0.3055555555555556,0.5364741414399753,0.4447058823529412
spectrometer,19,65,0,0.4282847611051675,0.32222222222222224,0.5278175137454206,0.6202830188679245
spectrometer,19,65,1,0.42474192229976815,0.3388888888888889,0.5473925725287759,0.5952941176470589
spectrometer,19,65,2,0.41287694902689875,0.35,0.5334302524326211,0.6305882352941177
spectrometer,19,65,3,0.427069536467527,0.3388888888888889,0.538891283953056,0.43529411764705883
spectrometer,19,65,4,0.4368295492425741,0.36666666666666664,0.5601358134574653,0.6141176470588235
spectrometer,20,69,0,0.4299151617717187,0.4,0.5641111186970629,0.6297169811320755
spectrometer,20,69,1,0.4122215537919822,0.32222222222222224,0.5222303029544937,0.4258823529411765
spectrometer,20,69,2,0.4228268271699733,0.31666666666666665,0.5007383660597785,0.6094117647058823
spectrometer,20,69,3,0.43202621475032515,0.3388888888888889,0.5555661694778123,0.6305882352941177
spectrometer,20,69,4,0.4358707223591682,0.3388888888888889,0.5727480071239389,0.6047058823529412
spectrometer,21,70,0,0.40479304463840254,0.3,0.5106999426825721,0.42452830188679247
spectrometer,21,70,1,0.425608424217928,0.3333333333333333,0.557146158302562,0.6164705882352941
spectrometer,21,70,2,0.4261593781472135,0.34444444444444444,0.5488641403022161,0.6141176470588235
spectrometer,21,70,3,0.4348615204878169,0.37777777777777777,0.5291584103159382,0.6141176470588235
spectrometer,21,70,4,0.43559698577791905,0.3611111111111111,0.570683419452004,0.6282352941176471
spectrometer,22,71,0,0.43628428218655063,0.39444444444444443,0.4990189358097018,0.5990566037735849
spectrometer,22,71,1,0.39956517851193835,0.28888888888888886,0.549219251747815,0.6164705882352941
spectrometer,22,71,2,0.4115206060077388,0.32222222222222224,0.5029690886492225,0.42823529411764705
spectrometer,22,71,3,0.44325518874929654,0.37222222222222223,0.6128000411034396,0.6305882352941177
spectrometer,22,71,4,0.4337435809777512,0.37222222222222223,0.5487383582216118,0.6141176470588235
spectrometer,23,74,0,0.4429228891771778,0.39444444444444443,0.5568050597565394,0.6155660377358491
spectrometer,23,74,1,0.42765214877561325,0.35555555555555557,0.525289705108067,0.611764705882353
spectrometer,23,74,2,0.4056037929065921,0.2833333333333333,0.5691917430319974,0.6211764705882353
spectrometer,23,74,3,0.433298693395891,0.35,0.5575343174300428,0.6258823529411764
spectrometer,23,74,4,0.42042860856158937,0.35,0.5082180994434582,0.4258823529411765
spectrometer,24,76,0,0.4110448996076179,0.29444444444444445,0.563657798013715,0.6320754716981132
spectrometer,24,76,1,0.42333422835505946,0.40555555555555556,0.5058831656175179,0.6141176470588235
