dataset,rel_rs,rs,fold,N1,N2,F1,F2
mammography,13,44,0,0.38887109382793456,0.41970443349753694,0.5575480981455864,0.8869246695333652
mammography,13,44,1,0.4197632835364054,0.4660098522167488,0.5934110241105611,0.9619366141105271
mammography,13,44,2,0.39475569408424765,0.45517241379310347,0.5810354801022518,0.9628921802834847
mammography,13,44,3,0.3965491617841929,0.458128078817734,0.5594601993120328,0.9609810479375697
mammography,13,44,4,0.38974840018751683,0.43529411764705883,0.5607209680683356,0.9605095541401274
mammography,14,49,0,0.3923900475185578,0.4630541871921182,0.5748878431387222,0.9622551361681796
mammography,14,49,1,0.40567304952052724,0.4374384236453202,0.5519174171802913,0.8867654085045389
mammography,14,49,2,0.4049356507196281,0.43054187192118226,0.5696802449613301,0.9614588310240484
mammography,14,49,3,0.4123463915248124,0.45911330049261084,0.5752300889835951,0.9620958751393534
mammography,14,49,4,0.37299693911056836,0.44019607843137254,0.5745172337449896,0.9272292993630573
mammography,15,54,0,0.38680547398364507,0.4295566502463054,0.5731939750011537,0.9617773530817009
mammography,15,54,1,0.40917380240834605,0.4541871921182266,0.5411415661032813,0.9605032648510909
mammography,15,54,2,0.38358217019746327,0.4266009852216749,0.5683236286820104,0.8870839305621915
mammography,15,54,3,0.402440165299529,0.46502463054187193,0.5930794690981178,0.9616180920528746
mammography,15,54,4,0.4032843906722497,0.4598039215686274,0.5705150478133232,0.9624203821656051
mammography,16,58,0,0.4093053346196573,0.47783251231527096,0.5577892183658633,0.9632107023411371
mammography,16,58,1,0.3887890512170507,0.41083743842364534,0.560659888050799,0.8867654085045389
mammography,16,58,2,0.3918727530738586,0.4492610837438424,0.5703327998365656,0.9617773530817009
mammography,16,58,3,0.39665470940096303,0.44433497536945815,0.5679113010245886,0.9082656473960822
mammography,16,58,4,0.4007775446155546,0.45098039215686275,0.5937531763048339,0.961624203821656
mammography,17,59,0,0.39667251324665664,0.42167487684729066,0.5608666511692542,0.9611403089663959
mammography,17,59,1,0.39339104130107116,0.46206896551724136,0.5523693565785038,0.9620958751393534
mammography,17,59,2,0.4027145786205706,0.45517241379310347,0.584340186243577,0.9620958751393534
mammography,17,59,3,0.3974814604245996,0.4403940886699507,0.5547535210236121,0.8896321070234113
mammography,17,59,4,0.3982764395697793,0.46372549019607845,0.6012267139812962,0.9273885350318471
mammography,18,61,0,0.3928581326372042,0.4403940886699507,0.5655664212706135,0.9280140149705367
mammography,18,61,1,0.41156620606807576,0.47881773399014776,0.5851176623745239,0.9616180920528746
mammography,18,61,2,0.3938240760526104,0.45517241379310347,0.5730071043680656,0.9616180920528746
mammography,18,61,3,0.39548266097803286,0.42167487684729066,0.5685018143157483,0.8394648829431438
mammography,18,61,4,0.3943574907183266,0.4372549019607843,0.559735611660282,0.9609872611464968
mammography,19,65,0,0.3924366370845503,0.45714285714285713,0.569051716616402,0.9614588310240484
mammography,19,65,1,0.40228226258871336,0.44532019704433495,0.5751938295948391,0.9310399745182354
mammography,19,65,2,0.3857745705373193,0.41773399014778323,0.5617601894477647,0.9612995699952221
mammography,19,65,3,0.40487391444741644,0.45123152709359604,0.5731919324676543,0.8867654085045389
mammography,19,65,4,0.4024282729426743,0.45588235294117646,0.5632855929866782,0.9630573248407643
mammography,20,69,0,0.38804803365895485,0.4403940886699507,0.5831129352920333,0.9635292243987896
mammography,20,69,1,0.40868193628168836,0.4689655172413793,0.5940898837084285,0.9619366141105271
mammography,20,69,2,0.399989902440294,0.43940886699507387,0.5783698807175301,0.9616180920528746
mammography,20,69,3,0.38875782621097466,0.43645320197044335,0.5488631673886096,0.9221213569039656
mammography,20,69,4,0.3959087942614504,0.4303921568627451,0.5494483665659653,0.8893312101910829
mammography,21,70,0,0.39863329683012877,0.44532019704433495,0.5697467116921571,0.9612995699952221
mammography,21,70,1,0.4099084541906267,0.44236453201970444,0.5669048725509758,0.8897913680522376
mammography,21,70,2,0.4002413146722089,0.4669950738916256,0.5779920800946838,0.9605032648510909
mammography,21,70,3,0.3873209637138497,0.4266009852216749,0.5519607958511351,0.9619366141105271
mammography,21,70,4,0.3949011169281474,0.46568627450980393,0.5798178251808077,0.9628980891719745
mammography,22,71,0,0.3884417478927024,0.4463054187192118,0.5718592995559962,0.9603440038222647
mammography,22,71,1,0.38844990516696104,0.42266009852216746,0.5737912909372577,0.9273769708552317
mammography,22,71,2,0.40858945661616597,0.458128078817734,0.5801047874838373,0.9640070074852684
mammography,22,71,3,0.39844692542538285,0.45911330049261084,0.5755832575959294,0.8877209746774964
mammography,22,71,4,0.40602518830001316,0.453921568627451,0.5429967545564105,0.961624203821656
mammography,23,74,0,0.3972157363998968,0.44433497536945815,0.5720646499826452,0.9633699633699634
mammography,23,74,1,0.3913617755759512,0.4433497536945813,0.5761503406492815,0.927536231884058
mammography,23,74,2,0.4123773085650373,0.47389162561576353,0.5814244096274067,0.9612995699952221
mammography,23,74,3,0.40175549432114116,0.43448275862068964,0.5623460658004208,0.9605032648510909
mammography,23,74,4,0.3837795428595763,0.4411764705882353,0.5602886459428112,0.8877388535031847
mammography,24,76,0,0.3828219079623186,0.4246305418719212,0.5472896573547615,0.9624143971970059
mammography,24,76,1,0.39912053649664675,0.4719211822660099,0.5774456505845731,0.9609810479375697
mammography,24,76,2,0.4085137120138481,0.45911330049261084,0.5836529071757108,0.9609810479375697
mammography,24,76,3,0.38306845901100733,0.4315270935960591,0.5813456584136519,0.8878802357063227
mammography,24,76,4,0.4125382756003184,0.4519607843137255,0.5604844703594376,0.9304140127388535
mammography,25,82,0,0.3922958705268051,0.4206896551724138,0.574841316811623,0.8885172798216276
mammography,25,82,1,0.3986113773909415,0.4295566502463054,0.5772534846937711,0.9612995699952221
mammography,25,82,2,0.40616454408459646,0.4768472906403941,0.5910020638872401,0.9264214046822743
mammography,25,82,3,0.3965641155704034,0.45911330049261084,0.5729817969215152,0.9616180920528746
mammography,25,82,4,0.3945176188132082,0.44803921568627453,0.5371900538504766,0.961624203821656
mammography,26,83,0,0.39297385305631133,0.4413793103448276,0.5680417002023436,0.9609810479375697
mammography,26,83,1,0.39996903708711995,0.4541871921182266,0.5459024327547598,0.9276954929128842
mammography,26,83,2,0.39404878222096607,0.4403940886699507,0.5823583844004755,0.9620958751393534
mammography,26,83,3,0.4066199311310185,0.4354679802955665,0.5620896094575031,0.8869246695333652
mammography,26,83,4,0.3917229456475055,0.45,0.5905010270959218,0.9617834394904459
mammography,27,86,0,0.41436940686277235,0.46798029556650245,0.5784229430158718,0.9259436215957955
mammography,27,86,1,0.40550305879781406,0.4433497536945813,0.5466638919780578,0.9617773530817009
mammography,27,86,2,0.3891226006749015,0.45517241379310347,0.5688273589087727,0.9606625258799172
mammography,27,86,3,0.3903844711108838,0.4315270935960591,0.5713252615250113,0.8872431915910177
mammography,27,86,4,0.3917688150950291,0.4323529411764706,0.5816304554372538,0.9643312101910828
mammography,28,88,0,0.3828000845234194,0.4413793103448276,0.5509973048933381,0.9206880076445294
mammography,28,88,1,0.40910239042260194,0.4492610837438424,0.5520473777469506,0.9632107023411371
mammography,28,88,2,0.40327471162877865,0.4374384236453202,0.560256441327544,0.8893135849657589
mammography,28,88,3,0.3964215706056295,0.46502463054187193,0.5887668672569599,0.9612995699952221
mammography,28,88,4,0.39517995103438747,0.44607843137254904,0.5987166805346686,0.9605095541401274
mammography,29,97,0,0.3927461809001749,0.43448275862068964,0.5649715016316171,0.9620958751393534
mammography,29,97,1,0.4007240047742289,0.4640394088669951,0.5588789311110526,0.9612995699952221
mammography,29,97,2,0.3959955818713608,0.4463054187192118,0.5722965510873537,0.9608217869087434
mammography,29,97,3,0.40007544877784423,0.43645320197044335,0.5772592354127406,0.926899187768753
mammography,29,97,4,0.39775660737249346,0.45098039215686275,0.5799068854862827,0.8847133757961784
