dataset,rel_rs,rs,fold,N1,N2,F1,F2
ionosphere,16,58,1,0.49734728335216327,0.47,0.6012281293736546,0.8035714285714286
ionosphere,16,58,2,0.4923303229395839,0.404,0.5966279855498837,0.8035714285714286
ionosphere,16,58,3,0.4987353841577495,0.478,0.6441831349085562,0.8214285714285714
ionosphere,16,58,4,0.49356581486934087,0.42,0.5999434308718434,0.8071428571428572
ionosphere,17,59,0,0.4952052962170858,0.46,0.6112707196224673,0.8071428571428572
ionosphere,17,59,1,0.49420663572849016,0.43,0.5887633844146122,0.8071428571428572
ionosphere,17,59,2,0.4958102220986642,0.446,0.6539684402158864,0.8142857142857143
ionosphere,17,59,3,0.4985933152525376,0.462,0.6137377061479098,0.8178571428571428
ionosphere,17,59,4,0.494366818237244,0.418,0.6354281410473896,0.8107142857142857
ionosphere,18,61,0,0.495886257890277,0.458,0.6299670341099575,0.8142857142857143
ionosphere,18,61,1,0.4933734500044326,0.424,0.6481023490078955,0.8178571428571428
ionosphere,18,61,2,0.4949128719720403,0.43,0.5947418656627925,0.8107142857142857
ionosphere,18,61,3,0.49442621391954056,0.432,0.584635212372203,0.8071428571428572
ionosphere,18,61,4,0.49832346524184656,0.468,0.6031428338111231,0.8
ionosphere,19,65,0,0.49682979514990994,0.444,0.6100472925707047,0.8107142857142857
ionosphere,19,65,1,0.4933527760604282,0.434,0.618681070247492,0.8107142857142857
ionosphere,19,65,2,0.49840121632345324,0.476,0.6438633450323517,0.8107142857142857
ionosphere,19,65,3,0.49663870958839734,0.446,0.6313402984521963,0.8142857142857143
ionosphere,19,65,4,0.49185201116802113,0.404,0.5808126308862688,0.8107142857142857
ionosphere,20,69,0,0.4945780518852271,0.44,0.608377658578778,0.8178571428571428
ionosphere,20,69,1,0.49450239528860473,0.44,0.6157820128659843,0.8107142857142857
ionosphere,20,69,2,0.49695913588313306,0.464,0.630517544220762,0.8178571428571428
ionosphere,20,69,3,0.49446010233823634,0.42,0.6081728460164877,0.8035714285714286
ionosphere,20,69,4,0.4974090441753637,0.454,0.6060714872592738,0.8071428571428572
ionosphere,21,70,0,0.49601917868905776,0.458,0.6105096446065418,0.8035714285714286
ionosphere,21,70,1,0.49587197094071167,0.452,0.6286392230709835,0.8178571428571428
ionosphere,21,70,2,0.49544737397954797,0.44,0.6060891140017148,0.8107142857142857
ionosphere,21,70,3,0.49568862138504405,0.46,0.6305275939879559,0.8107142857142857
ionosphere,21,70,4,0.49508555581661645,0.418,0.6111230991691377,0.8071428571428572
ionosphere,22,71,0,0.49561753776420536,0.446,0.5749245759157061,0.8
ionosphere,22,71,1,0.49128272263831224,0.456,0.6338610612418907,0.8321428571428572
ionosphere,22,71,2,0.4948458846348765,0.414,0.6061716225570067,0.8035714285714286
ionosphere,22,71,3,0.4955656059164667,0.438,0.5920562643943003,0.8071428571428572
ionosphere,22,71,4,0.4991213798487699,0.476,0.6404212089647454,0.8142857142857143
ionosphere,23,74,0,0.4954885963339638,0.442,0.6010971546377994,0.8142857142857143
ionosphere,23,74,1,0.4978575286950481,0.468,0.6600042942746162,0.825
