dataset,rel_rs,rs,fold,N1,N2,F1,F2
yeast_me2,20,69,0,0.5660629061469271,0.7951219512195122,0.41752138796382776,0.8803786574870912
yeast_me2,20,69,1,0.594068083588571,0.7658536585365854,0.5018756312644198,0.8864027538726333
yeast_me2,20,69,2,0.574128450944419,0.71,0.41235903296450915,0.851118760757315
yeast_me2,20,69,3,0.5915462256230516,0.7951219512195122,0.46526904680476,0.8589853826311264
yeast_me2,20,69,4,0.5592542274432059,0.6731707317073171,0.42522565508220284,0.9036973344797936
yeast_me2,21,70,0,0.5702868501112873,0.7121951219512195,0.3740172912793012,0.7616179001721171
yeast_me2,21,70,1,0.5877609303561631,0.8048780487804879,0.49296879856050474,0.9096385542168675
yeast_me2,21,70,2,0.5617438965701129,0.715,0.42934295749397433,0.9079173838209983
yeast_me2,21,70,3,0.5908619392725467,0.8292682926829268,0.47490356569498354,0.9071367153912295
yeast_me2,21,70,4,0.5767041605600411,0.7658536585365854,0.4485427030563563,0.880481513327601
yeast_me2,22,71,0,0.5797099522472092,0.775609756097561,0.41388512861406807,0.8717728055077453
yeast_me2,22,71,1,0.5888786495860506,0.7658536585365854,0.451363902556225,0.8795180722891566
yeast_me2,22,71,2,0.5683891135407309,0.775,0.4288313336814854,0.8777969018932874
yeast_me2,22,71,3,0.5772432852125531,0.7560975609756098,0.431990102607491,0.9002579535683577
yeast_me2,22,71,4,0.5794306101468146,0.7317073170731707,0.49586119205046736,0.8177128116938951
yeast_me2,23,74,0,0.5609102945596293,0.7804878048780488,0.4263315768841485,0.8709122203098106
yeast_me2,23,74,1,0.5906546143965814,0.7609756097560976,0.5034942705681313,0.9061962134251291
yeast_me2,23,74,2,0.5738216166376959,0.7,0.35842231582342204,0.882960413080895
yeast_me2,23,74,3,0.579218304607235,0.7317073170731707,0.49112683806204493,0.8013757523645744
yeast_me2,23,74,4,0.5827929748248152,0.7658536585365854,0.4378280385076292,0.8615649183147034
yeast_me2,24,76,0,0.5789105351066887,0.7024390243902439,0.4055579611522715,0.8614457831325302
yeast_me2,24,76,1,0.5906189538826823,0.7804878048780488,0.4240379709400382,0.846815834767642
yeast_me2,24,76,2,0.5751814866861827,0.755,0.467516254195699,0.9070567986230637
yeast_me2,24,76,3,0.5894328217418624,0.7902439024390244,0.49010457386574774,0.9045571797076526
yeast_me2,24,76,4,0.5558356036023204,0.7560975609756098,0.4350482970938127,0.9071367153912295
yeast_me2,25,82,0,0.5828548327517242,0.7414634146341463,0.4282555473265605,0.9044750430292599
yeast_me2,25,82,1,0.5824081748204913,0.7317073170731707,0.4687641646036386,0.9036144578313253
yeast_me2,25,82,2,0.5893332978389907,0.78,0.45263020045608016,0.8777969018932874
yeast_me2,25,82,3,0.5583365300038594,0.775609756097561,0.3885032555793417,0.8718830610490111
yeast_me2,25,82,4,0.588827327064611,0.7951219512195122,0.48510964963763786,0.8185726569217541
yeast_me2,26,83,0,0.5798948997363746,0.7170731707317073,0.3941513633868147,0.8433734939759037
yeast_me2,26,83,1,0.5816009348722205,0.7853658536585366,0.4854604095553344,0.9044750430292599
yeast_me2,26,83,2,0.5821538245413578,0.765,0.45111445009251216,0.8683304647160068
yeast_me2,26,83,3,0.5896394404875728,0.7658536585365854,0.4233400394901589,0.882201203783319
yeast_me2,26,83,4,0.557875979974083,0.7658536585365854,0.4679764447292137,0.8555460017196904
yeast_me2,27,86,0,0.586547136674945,0.7463414634146341,0.4201054083102213,0.8820998278829604
yeast_me2,27,86,1,0.5788296200444488,0.7317073170731707,0.45679413944915676,0.8528399311531841
yeast_me2,27,86,2,0.5831943349420503,0.775,0.4628580646424052,0.8726333907056799
yeast_me2,27,86,3,0.5617127527225271,0.7609756097560976,0.4242416658589009,0.9088564058469476
yeast_me2,27,86,4,0.578811067951322,0.7219512195121951,0.45785750067137554,0.9019776440240757
yeast_me2,28,88,0,0.5732332657956608,0.7463414634146341,0.4809255366163053,0.9070567986230637
yeast_me2,28,88,1,0.5871648404255939,0.7707317073170732,0.4353198731986243,0.8640275387263339
yeast_me2,28,88,2,0.5715875058703076,0.785,0.48541024447311065,0.8450946643717728
yeast_me2,28,88,3,0.5723992265108119,0.7121951219512195,0.31904402639864893,0.8744625967325881
yeast_me2,28,88,4,0.5840585965349347,0.7609756097560976,0.4996659957280783,0.8607050730868444
yeast_me2,29,97,0,0.5850339178260077,0.8,0.45741827323249695,0.9079173838209983
yeast_me2,29,97,1,0.5884552957764527,0.7804878048780488,0.46134568791340724,0.8528399311531841
yeast_me2,29,97,2,0.5805388705276979,0.72,0.4313496288808845,0.9087779690189329
yeast_me2,29,97,3,0.5735605175258189,0.6878048780487804,0.4544808165798543,0.9071367153912295
yeast_me2,29,97,4,0.5608145309961344,0.7707317073170732,0.4149240593648168,0.8598452278589854
