dataset,rel_rs,rs,fold,N1,N2,F1,F2
ecoli,13,44,2,0.47019749485777124,0.4142857142857143,0.34864397369180095,0.4275092936802974
ecoli,13,44,3,0.5002750935793682,0.4928571428571429,0.35782958975595414,0.3048327137546468
ecoli,13,44,4,0.5103317342745749,0.5214285714285715,0.3829028987443964,0.483271375464684
ecoli,14,49,0,0.5172674829297708,0.5285714285714286,0.3898222422026669,0.4664179104477612
ecoli,14,49,1,0.5119736944333344,0.5,0.3893053698386497,0.44981412639405205
ecoli,14,49,2,0.48604367546195637,0.45714285714285713,0.3249468596693379,0.2825278810408922
ecoli,14,49,3,0.4910159850896529,0.4928571428571429,0.4192527519313444,0.4795539033457249
ecoli,14,49,4,0.507668839469923,0.4785714285714286,0.40610850450070335,0.483271375464684
ecoli,15,54,0,0.47438526685695964,0.42857142857142855,0.38713737924428765,0.45149253731343286
ecoli,15,54,1,0.5161060036970089,0.4785714285714286,0.3749327870730293,0.44981412639405205
ecoli,15,54,2,0.5013101981948216,0.45714285714285713,0.414051510841886,0.4646840148698885
ecoli,15,54,3,0.5055656634914336,0.5428571428571428,0.3367206138805889,0.2825278810408922
ecoli,15,54,4,0.513325040370248,0.5214285714285715,0.4230656989618927,0.4795539033457249
ecoli,16,58,0,0.4714937003394383,0.5285714285714286,0.32136342966507747,0.2947761194029851
ecoli,16,58,1,0.5026054183718883,0.4857142857142857,0.4016030150106506,0.45724907063197023
ecoli,16,58,2,0.5185018595209464,0.5071428571428571,0.39533022457972683,0.43866171003717475
ecoli,16,58,3,0.5210982673054045,0.5571428571428572,0.38432520668348275,0.46096654275092935
ecoli,16,58,4,0.4936792083109229,0.4357142857142857,0.40813435358032546,0.4795539033457249
ecoli,17,59,0,0.46833096519150186,0.4142857142857143,0.37938273201833717,0.44776119402985076
ecoli,17,59,1,0.5204361799811649,0.5357142857142857,0.4056610274180585,0.45353159851301117
ecoli,17,59,2,0.5096511673255719,0.4928571428571429,0.4072027141884287,0.43866171003717475
ecoli,17,59,3,0.5001217164389031,0.4857142857142857,0.33519669056822776,0.30111524163568776
ecoli,17,59,4,0.5079951995015023,0.4642857142857143,0.3896973890401107,0.4646840148698885
ecoli,18,61,0,0.5182676290850533,0.5142857142857142,0.3990071104452073,0.4552238805970149
ecoli,18,61,1,0.49691678960757535,0.4714285714285714,0.3899887347488487,0.45724907063197023
ecoli,18,61,2,0.48909662589167874,0.44285714285714284,0.3237484718205396,0.2936802973977695
ecoli,18,61,3,0.5240063515883288,0.5571428571428572,0.42309052153790094,0.4795539033457249
ecoli,18,61,4,0.4774961216620793,0.45714285714285713,0.36692054437980887,0.4275092936802974
ecoli,19,65,0,0.5012147353518814,0.45714285714285713,0.37286707338607267,0.43656716417910446
ecoli,19,65,1,0.5112667004392962,0.4785714285714286,0.3877249306036838,0.4349442379182156
ecoli,19,65,2,0.51365500635414,0.5571428571428572,0.36081635687604596,0.3048327137546468
ecoli,19,65,3,0.4730442055896464,0.42857142857142855,0.3970440493721592,0.4795539033457249
ecoli,19,65,4,0.5147471363404093,0.4785714285714286,0.3879260886321149,0.4646840148698885
ecoli,20,69,0,0.49761125489352265,0.45714285714285713,0.3534751168348785,0.30970149253731344
ecoli,20,69,1,0.5298966586591326,0.5785714285714286,0.4122775035803867,0.4721189591078067
ecoli,20,69,2,0.5129340698642658,0.4785714285714286,0.40219471002181884,0.46096654275092935
ecoli,20,69,3,0.5082540808348419,0.5,0.38509192645495904,0.4312267657992565
ecoli,20,69,4,0.4662873593922149,0.44285714285714284,0.38011356005351066,0.45724907063197023
ecoli,21,70,0,0.5169630797842366,0.5,0.3931820401595836,0.458955223880597
ecoli,21,70,1,0.5237829801078984,0.5928571428571429,0.3830038784168295,0.43866171003717475
ecoli,21,70,2,0.4922650814122632,0.42142857142857143,0.38866383434566926,0.4684014869888476
ecoli,21,70,3,0.47247894430385523,0.45,0.39926692388232604,0.4795539033457249
ecoli,21,70,4,0.5057914717260922,0.5214285714285715,0.33043463069181117,0.30111524163568776
ecoli,22,71,0,0.49793005796690404,0.4357142857142857,0.3844464075792441,0.458955223880597
ecoli,22,71,1,0.5094307547423769,0.5,0.40730218393221973,0.46096654275092935
ecoli,22,71,2,0.5074704953638313,0.45,0.40854521281961137,0.4646840148698885
ecoli,22,71,3,0.5075930976263427,0.5357142857142857,0.34570118685513274,0.30855018587360594
ecoli,22,71,4,0.49577029806192713,0.5142857142857142,0.3742879502010185,0.4275092936802974
ecoli,23,74,0,0.5040411985040397,0.4785714285714286,0.3991104559252743,0.44776119402985076
ecoli,23,74,1,0.5166255082221491,0.5142857142857142,0.3909977560664584,0.4646840148698885
ecoli,23,74,2,0.4583469214921568,0.4714285714285714,0.3357096397261582,0.29739776951672864
ecoli,23,74,3,0.5090960870219484,0.4785714285714286,0.3909971465470436,0.45353159851301117
ecoli,23,74,4,0.5144649404544834,0.5071428571428571,0.3656921188159212,0.4646840148698885
ecoli,24,76,0,0.5147365681298952,0.5357142857142857,0.3910819201888413,0.458955223880597
ecoli,24,76,1,0.4896330293322237,0.4857142857142857,0.39625289587004753,0.45724907063197023
ecoli,24,76,2,0.4904872739062682,0.45714285714285713,0.3491194398278088,0.3048327137546468
ecoli,24,76,3,0.5136913890420901,0.5,0.38751427934257615,0.4646840148698885
ecoli,24,76,4,0.5088543572953291,0.44285714285714284,0.3913263187522665,0.43866171003717475
ecoli,25,82,0,0.5061124074949251,0.5,0.33950181164465604,0.29850746268656714
ecoli,25,82,1,0.5221527862620156,0.5357142857142857,0.4299254922596214,0.483271375464684
ecoli,25,82,2,0.5178213836698138,0.5357142857142857,0.3961234537220182,0.45353159851301117
ecoli,25,82,3,0.4709373307928033,0.39285714285714285,0.37963649423923346,0.4349442379182156
ecoli,25,82,4,0.4966819796416554,0.42142857142857143,0.38442386768707054,0.44609665427509293
ecoli,26,83,0,0.5119628251639273,0.5071428571428571,0.39609648725260166,0.44776119402985076
ecoli,26,83,1,0.5064159352757698,0.5071428571428571,0.3976213937013589,0.46096654275092935
ecoli,26,83,2,0.5098429354980433,0.4714285714285714,0.4097278683735323,0.4758364312267658
ecoli,26,83,3,0.49399019003718375,0.5285714285714286,0.39074196419811597,0.46096654275092935
ecoli,26,83,4,0.4848015174939282,0.4357142857142857,0.3255368549311403,0.2936802973977695
ecoli,27,86,0,0.4778258693333546,0.42857142857142855,0.3950492524699421,0.4701492537313433
ecoli,27,86,1,0.49530224582589094,0.5214285714285715,0.32267918934490114,0.30111524163568776
ecoli,27,86,2,0.5058840250957969,0.4714285714285714,0.3649986855449395,0.44609665427509293
ecoli,27,86,3,0.4992826832815394,0.4928571428571429,0.37282821895698964,0.46096654275092935
ecoli,27,86,4,0.5181916944908587,0.5428571428571428,0.4234209030860546,0.45353159851301117
ecoli,28,88,0,0.4993221428087267,0.4714285714285714,0.399232861429649,0.4626865671641791
ecoli,28,88,1,0.5218566954364651,0.5357142857142857,0.41374491568313293,0.4684014869888476
ecoli,28,88,2,0.5070312259924936,0.4785714285714286,0.37255513994038736,0.44981412639405205
ecoli,28,88,3,0.48660005697410685,0.44285714285714284,0.3867125508350352,0.4423791821561338
ecoli,28,88,4,0.4948212047965336,0.4857142857142857,0.3354296244034692,0.2862453531598513
ecoli,29,97,0,0.5132296359191714,0.45714285714285713,0.4137743605949755,0.4664179104477612
ecoli,29,97,1,0.513596198979677,0.4928571428571429,0.41619249944386627,0.4646840148698885
ecoli,29,97,2,0.46778771067671016,0.37142857142857144,0.3075428519251814,0.26765799256505574
ecoli,29,97,3,0.5223155744652171,0.55,0.4113312937039718,0.4646840148698885
ecoli,29,97,4,0.4947309889508314,0.5357142857142857,0.3805359538016396,0.44981412639405205
